Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"getText(findTestObject(""Object Repository/MAE new app Transfer/android.widget.TextView - Activate Now""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"tap(findTestObject(""MAE new app Transfer/android.widget.TextView - Activate Now""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.004s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE new app Transfer/android.widget.TextView - One Time Password""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE new app Transfer/android.widget.TextView - Confirm""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"tap(findTestObject(""MAE new app Transfer/android.widget.TextView - Confirm""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE new app Transfer/android.widget.TextView - Your OTP no. is 977143""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE new app Transfer/android.widget.TextView - Enter your ID number""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/MAE new app Transfer/android.widget.EditText - Your ID number""), ""960829143986"", 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
hideKeyboard(),,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"getText(findTestObject(""MAE new app Transfer/android.widget.TextView - Continue""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.000s,NOT_RUN
"tap(findTestObject(""MAE new app Transfer/android.widget.TextView - Continue""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE new app Transfer/android.widget.TextView - Confirm your device name""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"getText(findTestObject(""MAE UAT new app/android.widget.TextView - Done""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.002s,NOT_RUN
"tap(findTestObject(""MAE UAT new app/android.widget.TextView - Done""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE new app Transfer/android.widget.TextView - Secure2u activation in progress""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"getText(findTestObject(""MAE new app Transfer/android.widget.TextView - Continue""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.005s,NOT_RUN
"tap(findTestObject(""MAE new app Transfer/android.widget.TextView - Continue""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"getText(findTestObject(""MAE new app Transfer/android.widget.TextView - Transfer""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"tap(findTestObject(""MAE new app Transfer/android.widget.TextView - Transfer""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE new app Transfer/android.widget.TextView - MAYBANK""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.000s,NOT_RUN
"tap(findTestObject(""MAE new app Transfer/android.widget.TextView - MAYBANK""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE new app Transfer/android.widget.TextView - Account number""), 0)",,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.001s,NOT_RUN
closeApplication(),,,,2023-07-21 16:09:04,2023-07-21 16:09:04,0.000s,NOT_RUN
